https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1603083600000,2020-10-19 05:00:00,BNB/USDT,30.003,30.080,29.936,29.985,74800.98,2242758.06988,5969
1603080000000,2020-10-19 04:00:00,BNB/USDT,29.850,30.163,29.820,30.002,150913.78,4529215.72058,10488
1603076400000,2020-10-19 03:00:00,BNB/USDT,30.183,30.233,29.700,29.844,241817.59,7237673.60125,15809
1603072800000,2020-10-19 02:00:00,BNB/USDT,30.260,30.358,30.150,30.183,72423.55,2191342.69948,6764
1603069200000,2020-10-19 01:00:00,BNB/USDT,30.324,30.466,30.222,30.259,105354.68,3196118.71426,7407
1603065600000,2020-10-19 00:00:00,BNB/USDT,30.600,30.672,30.197,30.324,137648.36,4182685.27496,7883
1603062000000,2020-10-18 23:00:00,BNB/USDT,30.583,30.660,30.538,30.599,56854.93,1739163.71067,5548
1603058400000,2020-10-18 22:00:00,BNB/USDT,30.551,30.673,30.510,30.583,48880.70,1495498.00798,5532
1603054800000,2020-10-18 21:00:00,BNB/USDT,30.541,30.635,30.492,30.551,58423.85,1785848.13910,8420
1603051200000,2020-10-18 20:00:00,BNB/USDT,30.486,30.564,30.419,30.541,45192.52,1378016.27087,6576
1603047600000,2020-10-18 19:00:00,BNB/USDT,30.545,30.545,30.412,30.486,73991.75,2255629.30857,8468
1603044000000,2020-10-18 18:00:00,BNB/USDT,30.605,30.637,30.541,30.545,29507.28,902829.59757,7218
1603040400000,2020-10-18 17:00:00,BNB/USDT,30.587,30.624,30.536,30.606,86258.11,2637555.68797,8798
1603036800000,2020-10-18 16:00:00,BNB/USDT,30.647,30.677,30.533,30.586,47679.22,1459379.68661,5889
1603033200000,2020-10-18 15:00:00,BNB/USDT,30.589,30.700,30.530,30.645,99644.87,3051362.88778,7292
1603029600000,2020-10-18 14:00:00,BNB/USDT,30.600,30.709,30.460,30.589,113320.12,3468783.47964,12002
1603026000000,2020-10-18 13:00:00,BNB/USDT,30.689,30.794,30.558,30.600,106560.45,3265384.60762,16392
1603022400000,2020-10-18 12:00:00,BNB/USDT,30.725,30.786,30.649,30.684,47527.16,1459586.19678,5816
1603018800000,2020-10-18 11:00:00,BNB/USDT,30.729,30.811,30.619,30.724,71370.58,2192397.17774,6582
1603015200000,2020-10-18 10:00:00,BNB/USDT,30.738,30.741,30.618,30.729,50143.73,1538597.02539,6534
1603011600000,2020-10-18 09:00:00,BNB/USDT,30.822,30.850,30.701,30.740,77344.12,2379653.56938,8305
1603008000000,2020-10-18 08:00:00,BNB/USDT,30.640,30.950,30.583,30.830,201553.59,6198632.62747,12385
1603004400000,2020-10-18 07:00:00,BNB/USDT,30.598,30.648,30.523,30.640,49099.60,1501546.31242,5885
1603000800000,2020-10-18 06:00:00,BNB/USDT,30.510,30.680,30.490,30.598,46888.50,1433785.67826,6434
1602997200000,2020-10-18 05:00:00,BNB/USDT,30.553,30.600,30.410,30.510,51663.94,1575392.55997,6397
1602993600000,2020-10-18 04:00:00,BNB/USDT,30.518,30.656,30.517,30.553,60995.15,1865768.93042,5724
1602990000000,2020-10-18 03:00:00,BNB/USDT,30.628,30.655,30.514,30.518,50030.39,1530670.49464,5692
1602986400000,2020-10-18 02:00:00,BNB/USDT,30.757,30.822,30.543,30.628,110973.81,3403723.72211,7729
1602982800000,2020-10-18 01:00:00,BNB/USDT,30.256,30.757,30.251,30.757,210752.15,6439246.55528,11851
1602979200000,2020-10-18 00:00:00,BNB/USDT,30.202,30.296,30.132,30.257,43693.50,1320466.69956,5631
1602975600000,2020-10-17 23:00:00,BNB/USDT,30.184,30.220,30.144,30.200,31279.57,944183.81873,5506
1602972000000,2020-10-17 22:00:00,BNB/USDT,30.146,30.195,30.107,30.184,33352.33,1005419.09001,9208
1602968400000,2020-10-17 21:00:00,BNB/USDT,30.181,30.181,30.130,30.149,20351.13,613896.78227,8258
1602964800000,2020-10-17 20:00:00,BNB/USDT,30.208,30.210,30.156,30.181,29926.08,903497.12331,13287
1602961200000,2020-10-17 19:00:00,BNB/USDT,30.287,30.287,30.183,30.209,21304.40,644229.62960,8769
1602957600000,2020-10-17 18:00:00,BNB/USDT,30.308,30.334,30.273,30.288,25123.41,761149.85625,7186
1602954000000,2020-10-17 17:00:00,BNB/USDT,30.215,30.335,30.180,30.308,76979.64,2329373.03422,6458
1602950400000,2020-10-17 16:00:00,BNB/USDT,30.230,30.296,30.166,30.216,67208.11,2031017.30382,6636
1602946800000,2020-10-17 15:00:00,BNB/USDT,30.330,30.430,30.220,30.231,69534.49,2106932.03268,7092
1602943200000,2020-10-17 14:00:00,BNB/USDT,30.212,30.389,30.145,30.331,114985.65,3481113.33861,9836
1602939600000,2020-10-17 13:00:00,BNB/USDT,30.441,30.459,30.176,30.212,100474.25,3042752.70761,8071
1602936000000,2020-10-17 12:00:00,BNB/USDT,30.431,30.450,30.312,30.439,63799.19,1938696.48026,5289
1602932400000,2020-10-17 11:00:00,BNB/USDT,30.435,30.560,30.362,30.431,68087.12,2074320.67463,6764
1602928800000,2020-10-17 10:00:00,BNB/USDT,30.320,30.454,30.287,30.435,78054.64,2372199.03757,6769
1602925200000,2020-10-17 09:00:00,BNB/USDT,30.249,30.368,30.064,30.320,150368.12,4546368.71877,10420
1602921600000,2020-10-17 08:00:00,BNB/USDT,30.219,30.509,30.177,30.248,173377.79,5264323.91145,11950
1602918000000,2020-10-17 07:00:00,BNB/USDT,30.181,30.294,30.125,30.220,47412.40,1432442.24253,6502
1602914400000,2020-10-17 06:00:00,BNB/USDT,30.235,30.330,30.126,30.183,44735.72,1351920.67358,6540
1602910800000,2020-10-17 05:00:00,BNB/USDT,30.302,30.329,30.126,30.235,58697.89,1774587.81943,6805
1602907200000,2020-10-17 04:00:00,BNB/USDT,30.319,30.400,30.249,30.305,70246.56,2130744.76682,6351
1602903600000,2020-10-17 03:00:00,BNB/USDT,30.286,30.320,30.162,30.317,56440.07,1707442.48949,6007
1602900000000,2020-10-17 02:00:00,BNB/USDT,29.968,30.300,29.965,30.284,89726.98,2705346.42252,7311
1602896400000,2020-10-17 01:00:00,BNB/USDT,29.815,30.071,29.761,29.966,109967.68,3289729.37052,8074
1602892800000,2020-10-17 00:00:00,BNB/USDT,30.031,30.041,29.666,29.815,79826.74,2379575.58803,6531
1602889200000,2020-10-16 23:00:00,BNB/USDT,30.032,30.043,29.860,30.026,58211.38,1744090.11905,5596
1602885600000,2020-10-16 22:00:00,BNB/USDT,29.914,30.080,29.750,30.031,77369.97,2313663.38060,6112
1602882000000,2020-10-16 21:00:00,BNB/USDT,29.898,29.922,29.560,29.914,122886.84,3656501.25571,11255
1602878400000,2020-10-16 20:00:00,BNB/USDT,30.072,30.107,29.849,29.897,103159.65,3090625.18106,9314
1602874800000,2020-10-16 19:00:00,BNB/USDT,30.259,30.282,30.063,30.063,45633.28,1377055.70233,8445
1602871200000,2020-10-16 18:00:00,BNB/USDT,30.226,30.351,30.214,30.259,49612.88,1503285.02609,6003
1602867600000,2020-10-16 17:00:00,BNB/USDT,30.284,30.342,30.186,30.225,68472.82,2072070.73623,8069
1602864000000,2020-10-16 16:00:00,BNB/USDT,30.321,30.325,30.188,30.284,70303.32,2126792.43008,7193
1602860400000,2020-10-16 15:00:00,BNB/USDT,30.239,30.342,30.129,30.321,98773.90,2986720.02434,7722
1602856800000,2020-10-16 14:00:00,BNB/USDT,30.260,30.530,30.134,30.242,159889.75,4850716.16304,10733
1602853200000,2020-10-16 13:00:00,BNB/USDT,30.320,30.390,30.240,30.258,59859.40,1812958.52403,7091
1602849600000,2020-10-16 12:00:00,BNB/USDT,30.467,30.472,30.240,30.320,95270.41,2892501.91601,8612
1602846000000,2020-10-16 11:00:00,BNB/USDT,30.200,30.480,30.175,30.467,167796.17,5088605.71811,10460
1602842400000,2020-10-16 10:00:00,BNB/USDT,30.098,30.394,30.088,30.196,177732.59,5380672.89670,10423
1602838800000,2020-10-16 09:00:00,BNB/USDT,30.247,30.310,29.780,30.097,383549.75,11527466.97143,20105
1602835200000,2020-10-16 08:00:00,BNB/USDT,30.380,30.600,30.238,30.247,157859.51,4794770.18174,11070
1602831600000,2020-10-16 07:00:00,BNB/USDT,30.463,30.567,30.320,30.381,129486.58,3942499.67511,8281
1602828000000,2020-10-16 06:00:00,BNB/USDT,30.378,30.494,30.205,30.463,169196.82,5138938.94059,8866
1602824400000,2020-10-16 05:00:00,BNB/USDT,30.180,30.500,30.080,30.379,422551.85,12810484.47070,16373
1602820800000,2020-10-16 04:00:00,BNB/USDT,31.716,31.727,29.650,30.180,1092945.76,33348369.75697,43501
1602817200000,2020-10-16 03:00:00,BNB/USDT,31.601,31.719,31.304,31.718,157326.69,4956733.70085,10185
1602813600000,2020-10-16 02:00:00,BNB/USDT,31.741,31.760,31.500,31.602,101824.64,3218832.87956,7607
1602810000000,2020-10-16 01:00:00,BNB/USDT,31.493,31.891,31.442,31.736,227966.38,7222583.61770,13369
1602806400000,2020-10-16 00:00:00,BNB/USDT,31.299,31.690,31.181,31.491,256238.74,8058732.15239,13892
1602802800000,2020-10-15 23:00:00,BNB/USDT,31.148,31.300,31.144,31.300,84318.86,2632063.45583,5959
1602799200000,2020-10-15 22:00:00,BNB/USDT,31.129,31.305,31.101,31.148,52234.07,1630648.30116,8084
1602795600000,2020-10-15 21:00:00,BNB/USDT,31.264,31.265,31.078,31.132,95276.15,2967835.76723,8846
1602792000000,2020-10-15 20:00:00,BNB/USDT,31.296,31.428,31.245,31.265,60751.00,1902910.95995,6463
1602788400000,2020-10-15 19:00:00,BNB/USDT,31.260,31.348,31.165,31.299,75896.56,2372525.59127,6791
1602784800000,2020-10-15 18:00:00,BNB/USDT,31.384,31.409,31.153,31.260,82325.41,2576657.83539,8556
1602781200000,2020-10-15 17:00:00,BNB/USDT,31.226,31.468,31.220,31.384,173178.21,5431820.15450,10874
1602777600000,2020-10-15 16:00:00,BNB/USDT,31.494,31.500,31.200,31.225,291322.08,9131675.25236,13468
1602774000000,2020-10-15 15:00:00,BNB/USDT,31.010,31.701,30.954,31.495,525278.11,16482009.25232,24690
1602770400000,2020-10-15 14:00:00,BNB/USDT,31.028,31.080,30.853,31.010,165457.64,5123820.78900,9180
1602766800000,2020-10-15 13:00:00,BNB/USDT,30.890,31.035,30.803,31.033,125609.48,3884151.34183,8356
1602763200000,2020-10-15 12:00:00,BNB/USDT,30.690,31.036,30.600,30.890,201790.15,6229182.92667,11252
1602759600000,2020-10-15 11:00:00,BNB/USDT,30.817,30.827,30.586,30.690,95312.43,2928772.77800,7024
1602756000000,2020-10-15 10:00:00,BNB/USDT,30.579,30.834,30.550,30.819,127076.85,3896741.09883,10234
1602752400000,2020-10-15 09:00:00,BNB/USDT,30.627,30.630,30.332,30.579,209432.57,6383648.24748,15556
1602748800000,2020-10-15 08:00:00,BNB/USDT,30.845,30.876,30.600,30.627,142891.98,4386639.38872,12384
1602745200000,2020-10-15 07:00:00,BNB/USDT,30.931,30.997,30.758,30.845,118783.48,3664384.79176,7677
1602741600000,2020-10-15 06:00:00,BNB/USDT,30.871,31.166,30.811,30.931,152157.45,4716465.87673,9330
1602738000000,2020-10-15 05:00:00,BNB/USDT,30.917,30.950,30.799,30.871,51268.14,1582293.89604,6534
1602734400000,2020-10-15 04:00:00,BNB/USDT,30.792,30.950,30.740,30.917,60242.28,1859681.61702,7244
1602730800000,2020-10-15 03:00:00,BNB/USDT,30.601,30.843,30.600,30.792,56625.38,1742234.32120,5351
1602727200000,2020-10-15 02:00:00,BNB/USDT,30.775,30.832,30.580,30.601,75082.43,2305477.36781,6438
1602723600000,2020-10-15 01:00:00,BNB/USDT,30.794,31.000,30.692,30.776,130051.27,4011337.69906,8413
1602720000000,2020-10-15 00:00:00,BNB/USDT,30.804,30.816,30.619,30.795,73632.51,2261179.36669,6063
1602716400000,2020-10-14 23:00:00,BNB/USDT,30.652,30.888,30.651,30.800,72605.42,2234919.06268,6492
1602712800000,2020-10-14 22:00:00,BNB/USDT,30.668,30.791,30.588,30.655,73322.09,2250148.93293,6604
1602709200000,2020-10-14 21:00:00,BNB/USDT,30.647,30.730,30.603,30.669,43331.38,1329351.87387,7778
1602705600000,2020-10-14 20:00:00,BNB/USDT,30.469,30.666,30.426,30.648,53671.60,1639944.72184,8864
1602702000000,2020-10-14 19:00:00,BNB/USDT,30.491,30.591,30.430,30.470,45377.54,1384536.76671,8465
1602698400000,2020-10-14 18:00:00,BNB/USDT,30.537,30.563,30.305,30.491,111527.00,3396223.63553,15226
1602694800000,2020-10-14 17:00:00,BNB/USDT,30.505,30.670,30.371,30.537,123933.36,3781260.74609,9620
1602691200000,2020-10-14 16:00:00,BNB/USDT,30.457,30.732,30.379,30.516,186587.12,5702444.84353,12322
1602687600000,2020-10-14 15:00:00,BNB/USDT,30.695,30.760,30.416,30.460,130917.61,4004341.41501,11139
1602684000000,2020-10-14 14:00:00,BNB/USDT,30.933,30.944,30.579,30.692,181084.67,5566058.73920,15575
1602680400000,2020-10-14 13:00:00,BNB/USDT,30.639,31.095,30.616,30.920,211703.87,6538967.19815,13291
1602676800000,2020-10-14 12:00:00,BNB/USDT,30.439,30.690,30.360,30.640,115436.62,3529496.79605,8020
1602673200000,2020-10-14 11:00:00,BNB/USDT,30.694,30.812,30.417,30.440,140185.37,4293398.20385,8828
1602669600000,2020-10-14 10:00:00,BNB/USDT,30.830,30.939,30.595,30.694,148086.98,4550836.95231,9204
1602666000000,2020-10-14 09:00:00,BNB/USDT,31.019,31.100,30.762,30.830,123187.62,3807076.88426,7472
1602662400000,2020-10-14 08:00:00,BNB/USDT,31.045,31.335,31.005,31.019,229178.48,7140247.77850,13324
1602658800000,2020-10-14 07:00:00,BNB/USDT,30.905,31.079,30.789,31.045,107093.98,3310321.68836,8318
1602655200000,2020-10-14 06:00:00,BNB/USDT,30.793,30.936,30.711,30.904,105535.78,3255049.35206,7650
1602651600000,2020-10-14 05:00:00,BNB/USDT,30.732,30.839,30.571,30.792,66671.05,2046134.34407,7339
1602648000000,2020-10-14 04:00:00,BNB/USDT,30.742,30.793,30.629,30.732,63157.14,1939229.88578,7145
1602644400000,2020-10-14 03:00:00,BNB/USDT,30.667,30.917,30.656,30.744,80975.45,2492808.05635,7008
1602640800000,2020-10-14 02:00:00,BNB/USDT,30.789,30.798,30.630,30.667,53446.34,1640114.86893,6908
1602637200000,2020-10-14 01:00:00,BNB/USDT,30.965,30.984,30.705,30.792,60785.92,1872481.43438,6255
1602633600000,2020-10-14 00:00:00,BNB/USDT,30.623,31.000,30.446,30.965,181767.98,5597660.29606,13523
1602630000000,2020-10-13 23:00:00,BNB/USDT,30.545,30.711,30.512,30.622,96240.65,2946774.83349,13523
1602626400000,2020-10-13 22:00:00,BNB/USDT,30.680,30.692,30.511,30.545,48784.70,1493017.27246,12559
1602622800000,2020-10-13 21:00:00,BNB/USDT,30.687,30.791,30.605,30.680,49085.34,1507209.14347,10173
1602619200000,2020-10-13 20:00:00,BNB/USDT,30.787,30.800,30.600,30.687,39111.80,1201328.79565,9202
1602615600000,2020-10-13 19:00:00,BNB/USDT,30.525,30.895,30.520,30.786,124968.48,3841573.50521,11236
1602612000000,2020-10-13 18:00:00,BNB/USDT,30.417,30.614,29.957,30.530,415628.73,12610842.78554,19193
1602608400000,2020-10-13 17:00:00,BNB/USDT,30.853,30.874,30.400,30.413,126424.76,3867520.67445,12020
1602604800000,2020-10-13 16:00:00,BNB/USDT,30.756,30.880,30.644,30.862,128710.72,3957299.24678,9650
1602601200000,2020-10-13 15:00:00,BNB/USDT,30.734,30.871,30.627,30.756,171514.14,5276528.88462,10603
1602597600000,2020-10-13 14:00:00,BNB/USDT,30.357,30.766,30.200,30.735,273412.77,8340483.35363,14039
1602594000000,2020-10-13 13:00:00,BNB/USDT,30.703,30.772,30.215,30.357,340591.74,10389938.03150,18610
1602590400000,2020-10-13 12:00:00,BNB/USDT,30.926,30.939,30.640,30.715,96716.96,2978968.26221,10403
1602586800000,2020-10-13 11:00:00,BNB/USDT,30.838,31.043,30.808,30.926,116867.81,3616216.30286,10211
1602583200000,2020-10-13 10:00:00,BNB/USDT,31.005,31.084,30.410,30.838,352240.45,10852674.99006,19075
1602579600000,2020-10-13 09:00:00,BNB/USDT,31.053,31.229,30.989,31.005,107732.14,3352734.48112,10328
1602576000000,2020-10-13 08:00:00,BNB/USDT,30.996,31.200,30.908,31.053,129847.80,4033988.31503,8516
1602572400000,2020-10-13 07:00:00,BNB/USDT,31.176,31.193,30.766,30.987,208255.34,6457105.19398,11529
1602568800000,2020-10-13 06:00:00,BNB/USDT,31.564,31.564,31.020,31.177,215848.77,6746889.30527,13420
1602565200000,2020-10-13 05:00:00,BNB/USDT,31.217,31.701,31.133,31.564,212463.51,6682106.48398,14664
1602561600000,2020-10-13 04:00:00,BNB/USDT,31.262,31.341,31.116,31.216,128298.52,4006163.08217,9060
1602558000000,2020-10-13 03:00:00,BNB/USDT,31.197,31.600,31.014,31.262,387434.63,12141139.89501,21640
1602554400000,2020-10-13 02:00:00,BNB/USDT,30.700,31.330,30.410,31.197,320334.77,9910262.41742,18458
1602550800000,2020-10-13 01:00:00,BNB/USDT,30.881,30.975,30.648,30.700,132215.04,4067831.69571,9232
1602547200000,2020-10-13 00:00:00,BNB/USDT,30.640,30.911,30.337,30.878,258084.36,7911430.73214,13818
1602543600000,2020-10-12 23:00:00,BNB/USDT,30.521,30.715,30.232,30.638,185229.11,5656570.55947,15572
1602540000000,2020-10-12 22:00:00,BNB/USDT,30.847,30.856,30.337,30.529,154323.21,4720691.11981,11953
1602536400000,2020-10-12 21:00:00,BNB/USDT,30.655,30.866,30.631,30.846,64069.65,1971970.06511,7448
1602532800000,2020-10-12 20:00:00,BNB/USDT,30.695,30.932,30.655,30.660,117459.81,3619296.40081,9797
1602529200000,2020-10-12 19:00:00,BNB/USDT,30.761,30.873,30.621,30.698,85332.40,2624783.83669,9223
1602525600000,2020-10-12 18:00:00,BNB/USDT,30.928,31.070,30.480,30.753,189571.08,5837780.71164,14000
1602522000000,2020-10-12 17:00:00,BNB/USDT,30.710,31.100,30.510,30.934,191590.63,5904611.31439,17303
1602518400000,2020-10-12 16:00:00,BNB/USDT,30.664,30.782,30.555,30.710,188855.78,5795469.49965,11378
1602514800000,2020-10-12 15:00:00,BNB/USDT,30.458,30.784,30.437,30.658,217141.37,6649254.99645,12802
1602511200000,2020-10-12 14:00:00,BNB/USDT,30.795,30.810,30.379,30.450,205072.24,6271306.38606,15338
1602507600000,2020-10-12 13:00:00,BNB/USDT,30.320,31.000,30.267,30.800,672349.97,20620590.65238,38356
1602504000000,2020-10-12 12:00:00,BNB/USDT,29.877,30.328,29.848,30.319,277799.21,8368481.19140,13943
1602500400000,2020-10-12 11:00:00,BNB/USDT,29.881,30.063,29.551,29.877,262788.41,7850678.07091,16466
1602496800000,2020-10-12 10:00:00,BNB/USDT,30.240,30.247,29.317,29.881,470751.65,14053959.82540,23972
1602493200000,2020-10-12 09:00:00,BNB/USDT,29.970,30.665,29.910,30.240,563887.84,17109507.82036,27290
1602489600000,2020-10-12 08:00:00,BNB/USDT,29.671,30.320,29.666,29.972,555006.18,16654382.27361,27218
1602486000000,2020-10-12 07:00:00,BNB/USDT,29.163,29.811,29.052,29.678,289273.32,8551222.61944,19543
1602482400000,2020-10-12 06:00:00,BNB/USDT,29.363,29.498,29.101,29.157,196982.14,5771354.66210,17749
1602478800000,2020-10-12 05:00:00,BNB/USDT,28.919,29.379,28.901,29.365,139138.54,4056289.66747,11921
1602475200000,2020-10-12 04:00:00,BNB/USDT,28.903,29.104,28.835,28.919,123846.14,3583125.08811,11006
1602471600000,2020-10-12 03:00:00,BNB/USDT,29.094,29.126,28.870,28.904,146061.69,4236693.88770,12578
1602468000000,2020-10-12 02:00:00,BNB/USDT,29.146,29.176,28.969,29.094,122680.33,3565988.41465,11746
1602464400000,2020-10-12 01:00:00,BNB/USDT,29.015,29.385,28.901,29.147,237496.40,6918797.78697,15098
1602460800000,2020-10-12 00:00:00,BNB/USDT,28.502,29.025,28.428,29.015,141537.10,4066657.36223,11135
1602457200000,2020-10-11 23:00:00,BNB/USDT,28.454,28.530,28.379,28.501,54838.96,1560927.26219,6836
1602453600000,2020-10-11 22:00:00,BNB/USDT,28.474,28.568,28.366,28.454,59428.84,1691104.85599,7667
1602450000000,2020-10-11 21:00:00,BNB/USDT,28.421,28.580,28.312,28.474,52809.28,1502133.41952,10876
1602446400000,2020-10-11 20:00:00,BNB/USDT,28.455,28.510,28.410,28.421,28639.72,814977.81327,8639
1602442800000,2020-10-11 19:00:00,BNB/USDT,28.640,28.668,28.362,28.454,92713.83,2642973.67053,9407
1602439200000,2020-10-11 18:00:00,BNB/USDT,28.710,28.710,28.538,28.640,52581.46,1504660.24374,9147
1602435600000,2020-10-11 17:00:00,BNB/USDT,28.583,28.725,28.559,28.710,50687.00,1452874.50975,11553
1602432000000,2020-10-11 16:00:00,BNB/USDT,28.465,28.650,28.405,28.584,67009.52,1912396.30150,15716
1602428400000,2020-10-11 15:00:00,BNB/USDT,28.513,28.680,28.449,28.464,83165.62,2375895.47175,10221
1602424800000,2020-10-11 14:00:00,BNB/USDT,28.575,28.640,28.341,28.512,113982.11,3251291.88047,9823
1602421200000,2020-10-11 13:00:00,BNB/USDT,28.300,28.683,28.300,28.571,126753.41,3617956.64622,13978
1602417600000,2020-10-11 12:00:00,BNB/USDT,28.399,28.429,28.294,28.300,48433.40,1372987.72502,10965
1602414000000,2020-10-11 11:00:00,BNB/USDT,28.360,28.490,28.260,28.397,110642.43,3138849.20745,12739
1602410400000,2020-10-11 10:00:00,BNB/USDT,28.208,28.400,28.178,28.356,81390.51,2303147.69018,9555
1602406800000,2020-10-11 09:00:00,BNB/USDT,28.168,28.219,28.085,28.207,48795.42,1374309.63955,11424
1602403200000,2020-10-11 08:00:00,BNB/USDT,28.082,28.191,28.050,28.168,34808.67,979106.97675,6014
1602399600000,2020-10-11 07:00:00,BNB/USDT,28.177,28.200,28.069,28.082,39290.28,1105265.26880,5454
1602396000000,2020-10-11 06:00:00,BNB/USDT,28.093,28.191,28.079,28.176,48166.39,1355468.10225,5617
1602392400000,2020-10-11 05:00:00,BNB/USDT,28.003,28.113,27.991,28.090,29536.61,828680.08728,5333
1602388800000,2020-10-11 04:00:00,BNB/USDT,27.981,28.125,27.901,28.003,57326.58,1606564.77456,6518
1602385200000,2020-10-11 03:00:00,BNB/USDT,28.110,28.156,27.833,27.980,78297.65,2190308.27566,7555
1602381600000,2020-10-11 02:00:00,BNB/USDT,28.183,28.191,28.071,28.110,32004.97,900663.48409,5494
1602378000000,2020-10-11 01:00:00,BNB/USDT,28.127,28.253,28.122,28.183,50326.76,1419257.97461,6488
1602374400000,2020-10-11 00:00:00,BNB/USDT,28.359,28.370,28.023,28.126,71810.67,2022736.55133,8895
1602370800000,2020-10-10 23:00:00,BNB/USDT,28.378,28.378,28.077,28.359,113822.54,3214537.26735,11974
1602367200000,2020-10-10 22:00:00,BNB/USDT,28.503,28.511,28.322,28.378,35631.02,1011909.48574,6789
1602363600000,2020-10-10 21:00:00,BNB/USDT,28.421,28.536,28.251,28.503,79286.01,2251911.95294,9180
1602360000000,2020-10-10 20:00:00,BNB/USDT,28.342,28.445,28.300,28.421,41928.20,1188767.11222,6528
1602356400000,2020-10-10 19:00:00,BNB/USDT,28.415,28.455,28.331,28.342,30175.12,856804.52044,6719
1602352800000,2020-10-10 18:00:00,BNB/USDT,28.396,28.430,28.309,28.415,36254.00,1029049.16039,7519
1602349200000,2020-10-10 17:00:00,BNB/USDT,28.464,28.599,28.367,28.395,48993.23,1396074.84614,7178
1602345600000,2020-10-10 16:00:00,BNB/USDT,28.480,28.522,28.325,28.464,71289.82,2024992.41294,8783
1602342000000,2020-10-10 15:00:00,BNB/USDT,28.646,28.704,28.402,28.480,55929.08,1597918.87118,7317
1602338400000,2020-10-10 14:00:00,BNB/USDT,28.671,28.686,28.531,28.646,39877.48,1141278.14970,6647
1602334800000,2020-10-10 13:00:00,BNB/USDT,28.653,28.773,28.510,28.670,103488.02,2967807.01052,9193
1602331200000,2020-10-10 12:00:00,BNB/USDT,28.492,28.654,28.390,28.653,47885.96,1364068.72021,6032
1602327600000,2020-10-10 11:00:00,BNB/USDT,28.399,28.533,28.376,28.491,58476.01,1663635.22734,5791
1602324000000,2020-10-10 10:00:00,BNB/USDT,28.566,28.576,28.244,28.399,131263.65,3725383.26960,11724
1602320400000,2020-10-10 09:00:00,BNB/USDT,28.838,28.849,28.541,28.566,102073.25,2929520.82430,9305
1602316800000,2020-10-10 08:00:00,BNB/USDT,28.804,28.904,28.790,28.838,46646.85,1345105.80797,6592
1602313200000,2020-10-10 07:00:00,BNB/USDT,28.811,28.977,28.770,28.804,63059.37,1820040.02398,7262
1602309600000,2020-10-10 06:00:00,BNB/USDT,28.738,28.883,28.727,28.802,46576.88,1342353.39234,6363
1602306000000,2020-10-10 05:00:00,BNB/USDT,28.904,29.053,28.700,28.737,117090.02,3377408.16615,8129
1602302400000,2020-10-10 04:00:00,BNB/USDT,28.994,29.036,28.749,28.903,91718.31,2647588.39814,7454
1602298800000,2020-10-10 03:00:00,BNB/USDT,29.010,29.082,28.900,28.994,93374.80,2707172.87081,7769
1602295200000,2020-10-10 02:00:00,BNB/USDT,28.817,29.231,28.739,29.004,251438.21,7297252.07766,17021
1602291600000,2020-10-10 01:00:00,BNB/USDT,28.527,28.831,28.410,28.815,103080.38,2949981.14487,8347
1602288000000,2020-10-10 00:00:00,BNB/USDT,28.373,28.578,28.341,28.527,75822.87,2158567.86712,6850
1602284400000,2020-10-09 23:00:00,BNB/USDT,28.362,28.441,28.335,28.373,55993.82,1589392.92252,6506
1602280800000,2020-10-09 22:00:00,BNB/USDT,28.276,28.390,28.268,28.362,42495.82,1204165.42388,8603
1602277200000,2020-10-09 21:00:00,BNB/USDT,28.249,28.294,28.051,28.275,53009.22,1493920.29209,7463
1602273600000,2020-10-09 20:00:00,BNB/USDT,28.205,28.300,28.205,28.249,32362.00,914458.60108,5928
1602270000000,2020-10-09 19:00:00,BNB/USDT,28.327,28.367,28.141,28.204,68896.15,1947099.01742,7623
1602266400000,2020-10-09 18:00:00,BNB/USDT,28.358,28.439,28.144,28.321,100613.41,2847874.87398,9112
1602262800000,2020-10-09 17:00:00,BNB/USDT,28.350,28.450,28.339,28.358,28219.08,801327.72522,6189
1602259200000,2020-10-09 16:00:00,BNB/USDT,28.485,28.490,28.274,28.349,68127.03,1932767.71100,6704
1602255600000,2020-10-09 15:00:00,BNB/USDT,28.351,28.489,28.222,28.485,78392.88,2225185.87012,8002
1602252000000,2020-10-09 14:00:00,BNB/USDT,28.395,28.457,28.100,28.350,135981.48,3852014.82277,9505
1602248400000,2020-10-09 13:00:00,BNB/USDT,28.280,28.425,28.200,28.395,72282.73,2047242.59256,7070
1602244800000,2020-10-09 12:00:00,BNB/USDT,28.284,28.450,28.258,28.279,110729.46,3141211.46724,10415
1602241200000,2020-10-09 11:00:00,BNB/USDT,28.193,28.345,28.164,28.283,155809.90,4401620.99745,10522
1602237600000,2020-10-09 10:00:00,BNB/USDT,27.927,28.349,27.853,28.193,163627.03,4603377.66729,11343
1602234000000,2020-10-09 09:00:00,BNB/USDT,27.966,27.971,27.828,27.927,51178.36,1427423.90737,6632
1602230400000,2020-10-09 08:00:00,BNB/USDT,28.178,28.189,27.879,27.966,131044.18,3667160.67308,9360
1602226800000,2020-10-09 07:00:00,BNB/USDT,27.898,28.198,27.891,28.178,124990.56,3506570.15173,9114
1602223200000,2020-10-09 06:00:00,BNB/USDT,27.799,27.969,27.720,27.897,76637.58,2134446.14480,7896
