https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1598544000000,2020-08-27 16:00:00,ADA/USDT,0.10795,0.10816,0.10450,0.10500,57272110,6087642.99568,16370
1598540400000,2020-08-27 15:00:00,ADA/USDT,0.10758,0.10821,0.10746,0.10798,15696585,1693059.42658,5964
1598536800000,2020-08-27 14:00:00,ADA/USDT,0.10959,0.10985,0.10706,0.10755,41917771,4532894.76850,14664
1598533200000,2020-08-27 13:00:00,ADA/USDT,0.10866,0.11267,0.10853,0.10959,76333740,8439513.10967,22616
1598529600000,2020-08-27 12:00:00,ADA/USDT,0.10668,0.10918,0.10596,0.10867,53856821,5800427.28301,15105
1598526000000,2020-08-27 11:00:00,ADA/USDT,0.11036,0.11081,0.10655,0.10666,60117613,6539247.70760,15610
1598522400000,2020-08-27 10:00:00,ADA/USDT,0.11210,0.11245,0.10979,0.11032,34961273,3882206.18116,9653
1598518800000,2020-08-27 09:00:00,ADA/USDT,0.11189,0.11323,0.11167,0.11216,13892157,1561605.16356,5531
1598515200000,2020-08-27 08:00:00,ADA/USDT,0.11269,0.11277,0.11185,0.11193,8986970,1008701.49842,4247
1598511600000,2020-08-27 07:00:00,ADA/USDT,0.11225,0.11273,0.11176,0.11269,8512380,955110.14266,4325
1598508000000,2020-08-27 06:00:00,ADA/USDT,0.11222,0.11305,0.11183,0.11225,14436257,1626008.82151,5303
1598504400000,2020-08-27 05:00:00,ADA/USDT,0.11281,0.11349,0.11152,0.11221,20150477,2262149.27543,7004
1598500800000,2020-08-27 04:00:00,ADA/USDT,0.11339,0.11380,0.11245,0.11282,14408501,1628637.07826,5448
1598497200000,2020-08-27 03:00:00,ADA/USDT,0.11331,0.11406,0.11321,0.11339,11163019,1269612.36680,4642
1598493600000,2020-08-27 02:00:00,ADA/USDT,0.11358,0.11425,0.11316,0.11338,16332189,1857614.42170,5704
1598490000000,2020-08-27 01:00:00,ADA/USDT,0.11586,0.11602,0.11337,0.11364,21122913,2411973.01819,6556
1598486400000,2020-08-27 00:00:00,ADA/USDT,0.11440,0.11599,0.11435,0.11585,15405470,1775998.07270,5110
1598482800000,2020-08-26 23:00:00,ADA/USDT,0.11493,0.11542,0.11435,0.11440,10971499,1260983.98199,5075
1598479200000,2020-08-26 22:00:00,ADA/USDT,0.11593,0.11594,0.11440,0.11491,22181929,2553165.56164,8798
1598475600000,2020-08-26 21:00:00,ADA/USDT,0.11661,0.11661,0.11572,0.11593,7312216,848762.07911,4485
1598472000000,2020-08-26 20:00:00,ADA/USDT,0.11679,0.11699,0.11581,0.11660,13853300,1612791.79394,6701
1598468400000,2020-08-26 19:00:00,ADA/USDT,0.11609,0.11745,0.11586,0.11679,11244635,1312129.62005,6314
1598464800000,2020-08-26 18:00:00,ADA/USDT,0.11668,0.11695,0.11564,0.11611,16589133,1927813.74670,8937
1598461200000,2020-08-26 17:00:00,ADA/USDT,0.11558,0.11844,0.11539,0.11667,49442958,5787211.70024,14642
1598457600000,2020-08-26 16:00:00,ADA/USDT,0.11588,0.11691,0.11530,0.11557,22914671,2656278.59367,8394
1598454000000,2020-08-26 15:00:00,ADA/USDT,0.11519,0.11701,0.11518,0.11588,28553089,3316692.92972,9885
1598450400000,2020-08-26 14:00:00,ADA/USDT,0.11561,0.11664,0.11501,0.11518,36516048,4226414.08295,12368
1598446800000,2020-08-26 13:00:00,ADA/USDT,0.11235,0.11575,0.11127,0.11556,41400788,4703713.48963,13606
1598443200000,2020-08-26 12:00:00,ADA/USDT,0.11353,0.11463,0.11176,0.11238,30804868,3476881.27058,10331
1598439600000,2020-08-26 11:00:00,ADA/USDT,0.11410,0.11475,0.11331,0.11352,16330719,1861824.01240,6540
1598436000000,2020-08-26 10:00:00,ADA/USDT,0.11400,0.11517,0.11369,0.11413,25543848,2921604.53269,8794
1598432400000,2020-08-26 09:00:00,ADA/USDT,0.11231,0.11406,0.11224,0.11399,19400290,2196358.27534,6697
1598428800000,2020-08-26 08:00:00,ADA/USDT,0.11248,0.11355,0.11145,0.11231,16593429,1864247.12174,6106
1598425200000,2020-08-26 07:00:00,ADA/USDT,0.11273,0.11351,0.11178,0.11247,16868536,1900886.37190,6780
1598421600000,2020-08-26 06:00:00,ADA/USDT,0.11381,0.11417,0.11195,0.11273,25511211,2881065.92019,7012
1598418000000,2020-08-26 05:00:00,ADA/USDT,0.11289,0.11492,0.11267,0.11380,14673685,1669861.60519,5755
1598414400000,2020-08-26 04:00:00,ADA/USDT,0.11342,0.11379,0.11270,0.11286,11364411,1287198.90689,4384
1598410800000,2020-08-26 03:00:00,ADA/USDT,0.11480,0.11510,0.11299,0.11340,15551942,1771608.40957,6462
1598407200000,2020-08-26 02:00:00,ADA/USDT,0.11197,0.11600,0.11195,0.11475,49490052,5660900.62967,13174
1598403600000,2020-08-26 01:00:00,ADA/USDT,0.11082,0.11254,0.11082,0.11198,17342213,1938941.50524,6166
1598400000000,2020-08-26 00:00:00,ADA/USDT,0.11248,0.11272,0.11025,0.11085,26007377,2898722.85747,8800
1598396400000,2020-08-25 23:00:00,ADA/USDT,0.11293,0.11340,0.11226,0.11248,14367351,1620191.24234,5628
1598392800000,2020-08-25 22:00:00,ADA/USDT,0.11072,0.11370,0.11071,0.11294,32056444,3615703.76173,8878
1598389200000,2020-08-25 21:00:00,ADA/USDT,0.10980,0.11199,0.10977,0.11071,15694853,1742861.46026,6392
1598385600000,2020-08-25 20:00:00,ADA/USDT,0.11133,0.11143,0.10958,0.10980,27623369,3052736.81894,14085
1598382000000,2020-08-25 19:00:00,ADA/USDT,0.11183,0.11222,0.11062,0.11131,37304485,4155526.73745,11559
1598378400000,2020-08-25 18:00:00,ADA/USDT,0.10899,0.11183,0.10650,0.11183,76910304,8417298.84149,21384
1598374800000,2020-08-25 17:00:00,ADA/USDT,0.11090,0.11107,0.10530,0.10899,173381159,18771694.39141,46770
1598371200000,2020-08-25 16:00:00,ADA/USDT,0.11662,0.11741,0.10897,0.11091,76319927,8646270.95545,23751
1598367600000,2020-08-25 15:00:00,ADA/USDT,0.11752,0.11829,0.11520,0.11662,28360033,3305368.67638,10447
1598364000000,2020-08-25 14:00:00,ADA/USDT,0.12017,0.12018,0.11517,0.11751,67317672,7918054.28294,21625
1598360400000,2020-08-25 13:00:00,ADA/USDT,0.12027,0.12112,0.11950,0.12017,13985587,1681927.58972,5792
1598356800000,2020-08-25 12:00:00,ADA/USDT,0.12154,0.12161,0.11973,0.12027,28312304,3409018.86797,11505
1598353200000,2020-08-25 11:00:00,ADA/USDT,0.12263,0.12309,0.12145,0.12155,10100242,1233780.59960,4620
1598349600000,2020-08-25 10:00:00,ADA/USDT,0.12248,0.12281,0.12168,0.12262,7465821,912892.47317,4923
1598346000000,2020-08-25 09:00:00,ADA/USDT,0.12227,0.12255,0.12200,0.12248,7631561,932672.11431,3882
1598342400000,2020-08-25 08:00:00,ADA/USDT,0.12180,0.12239,0.12041,0.12225,17194321,2087035.81117,5747
1598338800000,2020-08-25 07:00:00,ADA/USDT,0.12162,0.12200,0.12071,0.12178,16207600,1966401.83828,5362
1598335200000,2020-08-25 06:00:00,ADA/USDT,0.12211,0.12223,0.12103,0.12161,11396545,1386034.96627,4809
1598331600000,2020-08-25 05:00:00,ADA/USDT,0.12256,0.12300,0.12206,0.12210,6058794,742131.82446,4226
1598328000000,2020-08-25 04:00:00,ADA/USDT,0.12231,0.12282,0.12150,0.12257,8727162,1066907.23242,4587
1598324400000,2020-08-25 03:00:00,ADA/USDT,0.12234,0.12267,0.12187,0.12237,8708442,1065380.63565,4927
1598320800000,2020-08-25 02:00:00,ADA/USDT,0.12341,0.12341,0.12181,0.12235,11524965,1410983.98426,5248
1598317200000,2020-08-25 01:00:00,ADA/USDT,0.12321,0.12374,0.12293,0.12342,6103382,752505.26453,4203
1598313600000,2020-08-25 00:00:00,ADA/USDT,0.12380,0.12415,0.12269,0.12315,13490169,1663063.26032,5231
1598310000000,2020-08-24 23:00:00,ADA/USDT,0.12426,0.12454,0.12374,0.12375,7016214,870661.61204,4390
1598306400000,2020-08-24 22:00:00,ADA/USDT,0.12516,0.12516,0.12425,0.12427,3951128,492375.75811,4908
1598302800000,2020-08-24 21:00:00,ADA/USDT,0.12454,0.12524,0.12441,0.12516,5175133,646145.64719,4969
1598299200000,2020-08-24 20:00:00,ADA/USDT,0.12510,0.12520,0.12423,0.12454,7044321,878341.91990,4229
1598295600000,2020-08-24 19:00:00,ADA/USDT,0.12449,0.12522,0.12358,0.12505,9241647,1148798.22815,4945
1598292000000,2020-08-24 18:00:00,ADA/USDT,0.12504,0.12511,0.12405,0.12446,9038129,1124548.14450,3977
1598288400000,2020-08-24 17:00:00,ADA/USDT,0.12504,0.12519,0.12435,0.12501,7917815,988137.64901,4306
1598284800000,2020-08-24 16:00:00,ADA/USDT,0.12463,0.12528,0.12405,0.12495,9614126,1200073.71454,5142
1598281200000,2020-08-24 15:00:00,ADA/USDT,0.12453,0.12494,0.12365,0.12459,14499382,1802616.66383,6109
1598277600000,2020-08-24 14:00:00,ADA/USDT,0.12507,0.12579,0.12410,0.12453,21364812,2667835.39202,6395
1598274000000,2020-08-24 13:00:00,ADA/USDT,0.12548,0.12564,0.12492,0.12507,12829138,1607582.41518,5187
1598270400000,2020-08-24 12:00:00,ADA/USDT,0.12642,0.12708,0.12520,0.12545,26044859,3286348.31046,6394
1598266800000,2020-08-24 11:00:00,ADA/USDT,0.12641,0.12653,0.12562,0.12645,14270545,1799509.14049,5211
1598263200000,2020-08-24 10:00:00,ADA/USDT,0.12528,0.12730,0.12481,0.12640,40829636,5153684.60974,12005
1598259600000,2020-08-24 09:00:00,ADA/USDT,0.12498,0.12538,0.12463,0.12528,8288090,1035905.10678,4303
1598256000000,2020-08-24 08:00:00,ADA/USDT,0.12558,0.12586,0.12474,0.12490,14244107,1785027.88923,5043
1598252400000,2020-08-24 07:00:00,ADA/USDT,0.12522,0.12571,0.12417,0.12558,14474731,1807918.27494,5539
1598248800000,2020-08-24 06:00:00,ADA/USDT,0.12311,0.12538,0.12295,0.12515,20238486,2516593.85597,6460
1598245200000,2020-08-24 05:00:00,ADA/USDT,0.12358,0.12373,0.12287,0.12309,10825999,1334510.85706,3806
1598241600000,2020-08-24 04:00:00,ADA/USDT,0.12330,0.12470,0.12272,0.12359,28224722,3489623.07941,8140
1598238000000,2020-08-24 03:00:00,ADA/USDT,0.12149,0.12359,0.12147,0.12330,13967796,1711584.61851,6174
1598234400000,2020-08-24 02:00:00,ADA/USDT,0.12116,0.12167,0.12107,0.12149,6365501,772610.93210,3369
1598230800000,2020-08-24 01:00:00,ADA/USDT,0.12085,0.12151,0.12051,0.12116,7739555,936029.19766,4017
1598227200000,2020-08-24 00:00:00,ADA/USDT,0.12160,0.12172,0.12009,0.12080,15504899,1871239.80204,6343
1598223600000,2020-08-23 23:00:00,ADA/USDT,0.12160,0.12237,0.12141,0.12154,7363939,897416.37167,3907
1598220000000,2020-08-23 22:00:00,ADA/USDT,0.12270,0.12313,0.12107,0.12154,13572997,1654605.00317,5553
1598216400000,2020-08-23 21:00:00,ADA/USDT,0.12236,0.12291,0.12217,0.12267,7321699,896915.91825,4306
1598212800000,2020-08-23 20:00:00,ADA/USDT,0.12262,0.12280,0.12214,0.12236,5555336,680210.16636,3925
1598209200000,2020-08-23 19:00:00,ADA/USDT,0.12313,0.12342,0.12245,0.12262,9214537,1132028.34324,4546
1598205600000,2020-08-23 18:00:00,ADA/USDT,0.12254,0.12380,0.12224,0.12318,12700092,1562573.39701,6236
1598202000000,2020-08-23 17:00:00,ADA/USDT,0.12262,0.12318,0.12225,0.12257,6849946,840974.33942,3872
1598198400000,2020-08-23 16:00:00,ADA/USDT,0.12303,0.12315,0.12184,0.12262,12712952,1556136.18960,6954
1598194800000,2020-08-23 15:00:00,ADA/USDT,0.12132,0.12351,0.12132,0.12305,18764817,2296761.60954,8033
1598191200000,2020-08-23 14:00:00,ADA/USDT,0.12172,0.12188,0.12096,0.12132,7759724,941763.15330,4396
1598187600000,2020-08-23 13:00:00,ADA/USDT,0.12101,0.12225,0.12029,0.12172,17380859,2109345.56971,6002
1598184000000,2020-08-23 12:00:00,ADA/USDT,0.11975,0.12108,0.11950,0.12102,12978033,1565071.23913,5707
1598180400000,2020-08-23 11:00:00,ADA/USDT,0.12062,0.12130,0.11958,0.11969,16332050,1968691.90707,6284
1598176800000,2020-08-23 10:00:00,ADA/USDT,0.12251,0.12251,0.12032,0.12059,15437765,1873111.17383,6829
1598173200000,2020-08-23 09:00:00,ADA/USDT,0.12185,0.12293,0.12150,0.12251,8784848,1074523.75798,4257
1598169600000,2020-08-23 08:00:00,ADA/USDT,0.12226,0.12261,0.12126,0.12194,13992814,1705877.66538,5019
1598166000000,2020-08-23 07:00:00,ADA/USDT,0.12292,0.12298,0.12194,0.12227,8951853,1095900.46236,4163
1598162400000,2020-08-23 06:00:00,ADA/USDT,0.12178,0.12342,0.12160,0.12297,12610297,1549196.47655,4815
1598158800000,2020-08-23 05:00:00,ADA/USDT,0.12340,0.12340,0.12161,0.12177,10937666,1340279.64239,5581
1598155200000,2020-08-23 04:00:00,ADA/USDT,0.12387,0.12404,0.12280,0.12341,13139682,1620753.00431,4775
1598151600000,2020-08-23 03:00:00,ADA/USDT,0.12451,0.12466,0.12360,0.12388,10564624,1310125.23451,4718
1598148000000,2020-08-23 02:00:00,ADA/USDT,0.12498,0.12517,0.12416,0.12452,10833267,1349745.12754,4467
1598144400000,2020-08-23 01:00:00,ADA/USDT,0.12550,0.12556,0.12460,0.12499,11352234,1419056.46700,4463
1598140800000,2020-08-23 00:00:00,ADA/USDT,0.12526,0.12609,0.12502,0.12547,15558613,1952223.69672,5347
1598137200000,2020-08-22 23:00:00,ADA/USDT,0.12585,0.12613,0.12503,0.12525,9775298,1226593.54152,4505
1598133600000,2020-08-22 22:00:00,ADA/USDT,0.12586,0.12624,0.12505,0.12584,14585048,1833074.60492,6017
1598130000000,2020-08-22 21:00:00,ADA/USDT,0.12417,0.12602,0.12373,0.12586,11971535,1494064.37109,5271
1598126400000,2020-08-22 20:00:00,ADA/USDT,0.12443,0.12467,0.12350,0.12424,9466851,1174722.47456,4306
1598122800000,2020-08-22 19:00:00,ADA/USDT,0.12541,0.12546,0.12404,0.12442,9769110,1219750.23966,4971
1598119200000,2020-08-22 18:00:00,ADA/USDT,0.12573,0.12646,0.12514,0.12538,12881952,1620964.07034,5848
1598115600000,2020-08-22 17:00:00,ADA/USDT,0.12418,0.12606,0.12385,0.12571,14388067,1800105.16697,7087
1598112000000,2020-08-22 16:00:00,ADA/USDT,0.12429,0.12455,0.12348,0.12417,12637219,1566222.30774,5197
1598108400000,2020-08-22 15:00:00,ADA/USDT,0.12425,0.12536,0.12417,0.12425,13311374,1660883.72253,5366
1598104800000,2020-08-22 14:00:00,ADA/USDT,0.12400,0.12424,0.12330,0.12423,9153191,1132595.99035,4133
1598101200000,2020-08-22 13:00:00,ADA/USDT,0.12509,0.12560,0.12352,0.12400,10581383,1315571.64928,5308
1598097600000,2020-08-22 12:00:00,ADA/USDT,0.12308,0.12527,0.12303,0.12507,11952602,1484085.02244,5225
1598094000000,2020-08-22 11:00:00,ADA/USDT,0.12409,0.12421,0.12286,0.12302,11794273,1455029.28891,4674
1598090400000,2020-08-22 10:00:00,ADA/USDT,0.12379,0.12540,0.12378,0.12405,18869206,2351713.08072,6329
1598086800000,2020-08-22 09:00:00,ADA/USDT,0.12312,0.12391,0.12266,0.12375,8340098,1028542.64727,4073
1598083200000,2020-08-22 08:00:00,ADA/USDT,0.12390,0.12441,0.12301,0.12312,13496605,1668148.24699,5472
1598079600000,2020-08-22 07:00:00,ADA/USDT,0.12393,0.12396,0.12257,0.12390,21156279,2608176.04090,10106
1598076000000,2020-08-22 06:00:00,ADA/USDT,0.12227,0.12418,0.12224,0.12392,16110064,1982254.02690,7821
1598072400000,2020-08-22 05:00:00,ADA/USDT,0.12019,0.12230,0.12018,0.12225,13803651,1679024.55374,5241
1598068800000,2020-08-22 04:00:00,ADA/USDT,0.12216,0.12216,0.11999,0.12019,18929496,2291920.17723,7631
1598065200000,2020-08-22 03:00:00,ADA/USDT,0.12106,0.12222,0.12061,0.12210,13050525,1584788.00983,5041
1598061600000,2020-08-22 02:00:00,ADA/USDT,0.12069,0.12175,0.11971,0.12100,17814706,2153555.85182,6149
1598058000000,2020-08-22 01:00:00,ADA/USDT,0.12096,0.12140,0.11829,0.12070,37501135,4494696.52168,12376
1598054400000,2020-08-22 00:00:00,ADA/USDT,0.12326,0.12382,0.12007,0.12092,39625090,4811435.86416,14082
1598050800000,2020-08-21 23:00:00,ADA/USDT,0.12307,0.12399,0.12152,0.12316,27743385,3403859.88006,11306
1598047200000,2020-08-21 22:00:00,ADA/USDT,0.12350,0.12508,0.12285,0.12305,23137780,2870974.21752,7595
1598043600000,2020-08-21 21:00:00,ADA/USDT,0.12501,0.12580,0.12160,0.12351,48137126,5925209.64283,15644
1598040000000,2020-08-21 20:00:00,ADA/USDT,0.12669,0.12794,0.12500,0.12503,15966451,2022069.97171,8163
1598036400000,2020-08-21 19:00:00,ADA/USDT,0.12593,0.12761,0.12551,0.12667,23699990,3005774.91085,7580
1598032800000,2020-08-21 18:00:00,ADA/USDT,0.12742,0.12760,0.12369,0.12593,67031357,8407695.85708,15321
1598029200000,2020-08-21 17:00:00,ADA/USDT,0.12678,0.12904,0.12650,0.12736,30658456,3922628.38237,8857
1598025600000,2020-08-21 16:00:00,ADA/USDT,0.12882,0.12890,0.12666,0.12674,20034065,2562177.03392,6831
1598022000000,2020-08-21 15:00:00,ADA/USDT,0.12954,0.12984,0.12823,0.12884,17502285,2258319.49602,5321
1598018400000,2020-08-21 14:00:00,ADA/USDT,0.12872,0.13014,0.12779,0.12957,22669589,2929317.90061,7030
1598014800000,2020-08-21 13:00:00,ADA/USDT,0.12979,0.13032,0.12835,0.12872,18374754,2380889.91287,5555
1598011200000,2020-08-21 12:00:00,ADA/USDT,0.12886,0.13015,0.12731,0.12980,29898753,3841161.58528,9250
1598007600000,2020-08-21 11:00:00,ADA/USDT,0.13074,0.13104,0.12799,0.12888,29446574,3812242.54928,7535
1598004000000,2020-08-21 10:00:00,ADA/USDT,0.13062,0.13084,0.12939,0.13076,23671160,3083231.70343,7885
1598000400000,2020-08-21 09:00:00,ADA/USDT,0.13208,0.13241,0.13052,0.13064,13343523,1754247.70451,5655
1597996800000,2020-08-21 08:00:00,ADA/USDT,0.13216,0.13229,0.13115,0.13208,12503683,1647202.22249,5393
1597993200000,2020-08-21 07:00:00,ADA/USDT,0.13245,0.13318,0.13170,0.13214,15260879,2022384.11255,6093
1597989600000,2020-08-21 06:00:00,ADA/USDT,0.13377,0.13394,0.13232,0.13250,12326504,1638421.79394,5262
1597986000000,2020-08-21 05:00:00,ADA/USDT,0.13353,0.13400,0.13305,0.13380,7781550,1038530.93089,4290
1597982400000,2020-08-21 04:00:00,ADA/USDT,0.13325,0.13434,0.13298,0.13361,17016790,2274469.53381,6062
1597978800000,2020-08-21 03:00:00,ADA/USDT,0.13156,0.13350,0.13037,0.13330,25740073,3387466.78965,7417
1597975200000,2020-08-21 02:00:00,ADA/USDT,0.13256,0.13327,0.13148,0.13151,14967393,1982600.71700,5494
1597971600000,2020-08-21 01:00:00,ADA/USDT,0.13233,0.13270,0.13065,0.13258,31601286,4166024.68661,8144
1597968000000,2020-08-21 00:00:00,ADA/USDT,0.13430,0.13451,0.13225,0.13232,19981164,2662422.35576,6897
1597964400000,2020-08-20 23:00:00,ADA/USDT,0.13337,0.13473,0.13321,0.13435,24862793,3334424.85120,6612
1597960800000,2020-08-20 22:00:00,ADA/USDT,0.13244,0.13364,0.13198,0.13337,12558638,1666724.35539,5331
1597957200000,2020-08-20 21:00:00,ADA/USDT,0.13269,0.13325,0.13222,0.13249,13686725,1817800.96872,5505
1597953600000,2020-08-20 20:00:00,ADA/USDT,0.13126,0.13277,0.13110,0.13269,11184816,1475223.04877,4589
1597950000000,2020-08-20 19:00:00,ADA/USDT,0.13203,0.13218,0.13115,0.13125,9724819,1281082.20274,4264
1597946400000,2020-08-20 18:00:00,ADA/USDT,0.13123,0.13241,0.13108,0.13207,10296507,1355807.77822,5043
1597942800000,2020-08-20 17:00:00,ADA/USDT,0.13175,0.13206,0.13104,0.13129,10244470,1346313.91956,4186
